y,fixacidity,volaacidity,ressugar,chlorides,freesulfdioxid,density,pH,sulphates,alcohol
0,1.9496,-0.5788,-1.1221,-0.2642,-1.7821,-0.6812,-0.9819,-1.0501,-0.0116
0,1.8311,0.8086,0.9283,-0.6304,-0.8413,-0.3488,-1.5779,-0.8749,2.0199
1,-1.961,0.1149,-0.2448,-0.4931,1.6871,-1.346,0.0115,-1.313,1.5324
0,0.0536,-0.7769,-0.3335,-0.2184,0.2759,-0.3488,-0.1872,-1.2254,-0.2554
0,-0.1834,1.4032,0.6523,0.3766,1.8634,1.3132,0.2764,0.089,-1.2305
1,-0.7759,-1.1733,-0.925,-0.3557,2.9218,-1.0136,0.9386,3.2434,1.2073
1,-0.5389,-1.4706,-0.9841,-0.0811,-0.7825,-1.346,-0.2534,0.089,0.9635
0,-0.5389,1.6014,-0.8658,0.3766,-0.9001,0.316,2.5943,0.7023,-0.4179
0,0.1721,0.3131,0.2186,0.4224,0.3935,0.9808,1.2035,0.4395,-0.1741
0,-0.1834,1.4032,0.6523,0.3766,1.8634,1.3132,0.2764,0.089,-1.2305
0,2.0681,-0.9751,-1.1024,-0.6304,-0.6061,-1.0136,-1.313,-0.9625,0.476
0,-0.7759,-0.6779,1.3227,0.1935,1.3931,1.3132,0.8062,-0.2615,-1.2305
0,-0.8944,-1.1733,-1.0432,-0.6761,0.0995,-0.6812,1.4022,0.7899,-0.0116
1,-0.4204,-0.5788,-0.8264,-0.8135,0.0407,-1.0136,0.5413,0.8776,1.1261
0,-0.7759,0.8086,0.4946,-0.4473,0.1583,0.6484,0.5413,0.089,-0.9054
0,-1.3684,-0.6779,-1.0432,-0.4931,-0.5473,-1.346,0.8062,0.2642,0.7198
1,-0.5389,-0.2815,-1.0827,-0.5388,0.2759,-1.0136,0.8062,0.7899,0.2322
0,0.8831,0.3131,-0.925,1.2462,0.2759,-0.0164,-0.5845,-0.2615,-0.5804
0,-0.3019,-0.1824,0.1003,0.0562,1.3931,0.6484,0.0777,-0.3491,-0.9867
0,-1.3684,-0.6779,-1.0432,-0.4931,-0.5473,-1.346,0.8062,0.2642,0.7198
0,-0.7759,-0.7769,-1.063,-0.6761,-0.7825,-1.346,0.3426,0.2642,0.6385
0,-0.7759,-0.9751,-1.063,-0.6761,-0.7237,-1.346,0.2764,0.2642,0.6385
0,-0.8944,0.9077,0.2383,-0.6761,0.8051,0.6484,0.2102,-0.0863,-0.8242
0,-0.7759,0.8086,0.4946,-0.4473,0.1583,0.6484,0.5413,0.089,-0.9054
1,-0.4204,-0.5788,-0.8264,-0.8135,0.0407,-1.0136,0.5413,0.8776,1.1261
0,1.0016,-0.9751,-1.0235,0.0104,0.8051,-0.0164,-1.0481,-0.9625,-0.9867
0,0.0536,-1.3715,-1.063,-0.2184,-0.7825,-1.346,-1.0481,0.4395,0.7198
0,0.0536,-1.3715,-1.063,-0.2184,-0.7825,-1.346,-1.0481,0.4395,0.7198
0,-1.0129,1.6014,-0.6489,0.3308,1.2755,-1.346,0.2102,-0.8749,1.7761
1,0.2906,0.8086,-0.8757,-0.5846,-0.5473,-1.6784,0.0777,-0.3491,2.4262
0,-1.3684,0.0158,-0.8264,-1.2254,-1.1941,-1.346,-0.8494,0.2642,0.5572
0,-0.5389,-1.1733,0.465,-0.3557,0.1583,-0.0164,0.0115,-0.6996,0.1509
0,0.6461,0.0158,1.0861,-0.6304,-1.3117,0.6484,-1.1806,-0.2615,0.2322
0,-0.1834,1.1059,-0.7278,0.3766,-0.4885,0.316,1.7996,0.7023,-0.0116
1,-0.4204,1.6014,-0.1856,-1.4542,0.5111,-1.346,-0.3859,-1.4882,2.0199
0,0.0536,-0.5788,-0.018,-0.7677,0.3347,-0.3488,-0.717,0.0013,0.2322
0,-0.3019,-0.5788,1.579,0.0104,0.2171,1.3132,-0.9157,0.089,-1.1492
0,1.0016,-0.2815,0.2777,-0.3557,1.8634,0.6484,-0.5845,0.089,-0.3366
1,-1.961,-1.1733,-0.9447,-0.8135,-1.3117,-1.346,0.74,3.0681,1.1261
1,0.1721,0.3131,0.534,-0.4473,0.5699,-0.6812,-1.3792,-1.5759,1.2073
1,0.1721,0.3131,0.534,-0.4473,0.5699,-0.6812,-1.3792,-1.5759,1.2073
0,-0.3019,-0.5788,1.579,0.0104,0.2171,1.3132,-0.9157,0.089,-1.1492
1,-1.4869,-0.6779,-1.0038,-0.2184,2.6866,-1.346,0.2102,4.032,0.8823
1,-1.961,-1.1733,-0.9447,-0.8135,-1.3117,-1.346,0.74,3.0681,1.1261
0,-0.5389,-0.2815,0.9678,-0.3557,1.981,0.6484,-0.3196,0.089,-0.2554
0,0.0536,-0.5788,-0.018,-0.7677,0.3347,-0.3488,-0.717,0.0013,0.2322
0,-1.8425,-0.6779,-1.1221,-0.8135,-1.4293,-0.6812,0.74,-0.7873,-0.5804
0,0.2906,-0.0833,-1.0137,-1.0423,-1.8997,-1.346,-1.5779,-1.6635,0.7198
0,-1.961,-1.0742,-1.1221,-0.7219,-1.4293,-0.6812,0.74,-0.6996,-0.5804
0,1.0016,-0.2815,0.2777,-0.3557,1.8634,0.6484,-0.5845,0.089,-0.3366
1,0.1721,-1.5697,0.7706,-0.31,0.3347,0.6484,0.0115,-0.9625,-0.5804
1,0.1721,-1.5697,0.7706,-0.31,0.3347,0.6484,0.0115,-0.9625,-0.5804
0,0.2906,0.1149,0.2777,-0.4473,0.8051,-0.0164,0.1439,-0.7873,0.1509
0,0.4091,0.214,0.4552,-1.0881,-1.2529,0.6484,-0.5183,1.0528,0.0697
0,-0.0649,-0.1824,0.3763,-0.4015,0.8051,0.6484,-0.121,-0.1739,-0.9867
1,0.1721,-1.5697,0.7706,-0.31,0.3347,0.6484,0.0115,-0.9625,-0.5804
0,0.2906,0.1149,0.2777,-0.4473,0.8051,-0.0164,0.1439,-0.7873,0.1509
1,-2.3165,0.5113,-1.0235,-1.3627,0.2171,-2.3432,0.9386,0.8776,2.8325
0,-2.0795,0.1149,0.3763,-0.905,-0.4885,-0.3488,1.1373,-1.0501,0.3947
0,-2.0795,0.1149,0.3763,-0.905,-0.4885,-0.3488,1.1373,-1.0501,0.3947
0,-0.0649,-0.1824,-0.0377,0.1477,1.1579,0.6484,0.1439,-0.3491,-0.9054
0,-1.0129,0.0158,-0.2743,1.4751,-0.3121,0.316,-0.5845,-1.1378,-1.2305
0,-1.0129,0.0158,-0.9052,-0.1727,-1.6057,-0.3488,-0.717,0.5271,-1.2305
0,0.4091,-0.7769,-0.9447,-0.0811,-1.0765,0.316,1.2035,0.3518,-0.4179
0,-0.8944,-0.0833,-0.9052,-0.2184,-1.5469,-0.3488,-0.717,0.4395,-1.2305
0,-1.0129,0.0158,-0.9052,-0.1727,-1.6057,-0.3488,-0.717,0.5271,-1.2305
1,-0.5389,0.1149,-0.6884,-0.4473,-0.6061,-1.346,0.6737,0.9652,1.5324
0,0.6461,0.7095,-0.0772,-0.1727,-0.4297,-0.3488,-0.3196,-0.4368,0.6385
0,1.4756,-1.5697,-1.0827,-0.5388,0.0407,-1.346,-2.5713,0.5271,1.2073
0,-0.5389,-1.5697,-1.0432,-0.6761,0.0995,-1.346,-1.1806,0.6147,0.9635
0,0.4091,-0.7769,-0.9447,-0.0811,-1.0765,0.316,1.2035,0.3518,-0.4179
1,0.5276,1.205,-0.1856,-1.3627,-0.5473,-1.346,-2.3064,0.4395,2.1824
1,1.0016,-1.6688,1.51,-0.2642,0.3347,0.6484,-0.7832,0.8776,0.3947
0,0.0536,-0.4797,0.3171,-0.7219,-0.3121,-0.0164,0.2102,0.4395,0.3947
0,0.0536,1.0068,1.3227,3.0313,-1.2529,1.3132,-1.1143,-0.0863,-1.068
1,0.7646,1.0068,-0.294,-1.1339,0.1583,-1.346,-0.717,-0.0863,2.0199
0,-1.2499,-0.876,-1.0038,-0.0811,0.1583,-0.0164,3.8525,0.9652,0.0697
1,-1.6054,0.6104,-0.8264,-1.1339,-0.2533,-1.6784,2.3956,0.0013,2.0199
0,-0.3019,-0.4797,1.6775,0.2393,-0.1357,1.3132,-0.9819,0.4395,-1.2305
0,-0.3019,-0.4797,1.6775,0.2393,-0.1357,1.3132,-0.9819,0.4395,-1.2305
0,1.8311,0.3131,-1.0728,-1.1339,0.9815,-1.346,-1.7104,-1.4882,0.801
0,-0.1834,-0.7769,-0.9841,-0.9508,-1.0765,-1.0136,-0.5183,-0.4368,0.3947
0,1.8311,0.3131,-1.0728,-1.1339,0.9815,-1.346,-1.7104,-1.4882,0.801
0,0.5276,-0.1824,-0.925,0.1935,-1.4881,-0.3488,-0.5183,-0.5244,-0.4991
0,-0.6574,-0.5788,-0.156,-0.31,-0.2533,-0.3488,-0.4521,-0.2615,-0.0928
0,-0.3019,-0.4797,1.6775,0.2393,-0.1357,1.3132,-0.9819,0.4395,-1.2305
0,0.7646,-0.876,0.1397,0.4681,0.8639,0.316,-0.8494,0.2642,-0.4991
0,1.3571,-1.3715,-1.0235,-0.0354,2.0986,-1.0136,-0.7832,-0.1739,0.3947
0,-0.0649,0.4122,0.6326,-0.905,-0.0769,-0.3488,-0.0547,-1.2254,1.2886
0,-0.3019,-0.4797,0.9875,-0.0811,0.5699,0.6484,-1.5117,0.1766,-0.6617
0,-0.3019,-0.4797,0.9875,-0.0811,0.5699,0.6484,-1.5117,0.1766,-0.6617
1,-0.1834,0.8086,0.2974,-0.5388,0.2171,-1.0136,-1.313,-1.6635,1.3698
1,-0.8944,1.0068,-0.2743,-1.3627,-0.2533,-1.346,-0.2534,-1.5759,1.5324
1,1.9496,-0.4797,0.9283,-0.5846,-0.3121,0.316,-1.0481,-0.8749,-0.0116
0,0.1721,-0.7769,0.3171,0.1935,-0.3709,0.6484,0.6075,0.7023,-0.0928
0,-1.0129,-0.1824,-0.5109,-0.7677,0.7463,-1.346,-0.2534,-1.313,1.2073
0,0.0536,0.214,0.8199,-0.4015,-1.8409,-0.6812,-0.7832,-1.4882,1.7761
1,-0.1834,-0.9751,0.7509,-0.31,-0.3709,0.316,-0.5183,-0.3491,0.3135
1,-0.1834,-0.9751,0.7509,-0.31,-0.3709,0.316,-0.5183,-0.3491,0.3135
1,-0.0649,-0.9751,0.672,-0.31,-0.3709,-0.0164,-0.5183,-0.3491,0.3135
1,0.4091,-0.876,-0.018,-0.5388,-1.0765,-0.3488,-0.2534,0.2642,0.7198
0,-0.7759,-1.1733,-1.0432,-0.4473,2.275,-1.0136,0.2102,-0.6996,0.3947
1,-2.198,-0.0833,-0.3729,-0.6304,1.3343,-1.346,1.7333,-1.5759,1.6949
1,-0.6574,0.9077,-0.018,-0.5388,0.5699,-0.6812,0.6737,-0.2615,0.8823
1,-0.3019,-0.7769,0.8889,-0.3557,-0.3709,0.316,-0.5183,-0.4368,-0.0116
1,-0.0649,-0.9751,0.672,-0.31,-0.3709,-0.0164,-0.5183,-0.3491,0.3135
1,-0.0649,-0.9751,0.672,-0.31,-0.3709,-0.0164,-0.5183,-0.3491,0.3135
0,-0.3019,0.0158,-1.1024,-0.4015,0.3935,-1.6784,-1.0481,-1.0501,1.6136
1,-0.4204,0.7095,-1.1024,-0.5388,-0.1945,-1.6784,-0.5183,0.089,1.2886
0,0.0536,-0.2815,-1.0235,-0.4931,-0.0181,-1.0136,-1.1143,0.7899,0.6385
1,-1.0129,0.4122,-1.0038,-0.9508,-1.0177,-2.0108,-0.7832,1.3157,2.2637
1,-0.0649,-0.9751,0.672,-0.31,-0.3709,-0.0164,-0.5183,-0.3491,0.3135
1,-0.1834,-0.9751,0.7509,-0.31,-0.3709,0.316,-0.5183,-0.3491,0.3135
1,-0.3019,-0.7769,0.8889,-0.3557,-0.3709,0.316,-0.5183,-0.4368,-0.0116
1,-0.6574,0.9077,-0.018,-0.5388,0.5699,-0.6812,0.6737,-0.2615,0.8823
1,0.4091,-0.876,-0.018,-0.5388,-1.0765,-0.3488,-0.2534,0.2642,0.7198
0,-0.6574,-0.9751,-1.0235,-0.5388,-0.5473,-1.0136,-0.1872,0.1766,0.3947
0,0.0536,0.214,-1.0827,-0.4015,0.2759,-1.346,-0.717,-1.1378,1.2886
0,-0.7759,-1.1733,-1.0432,-0.4473,2.275,-1.0136,0.2102,-0.6996,0.3947
1,-2.198,-0.0833,-0.3729,-0.6304,1.3343,-1.346,1.7333,-1.5759,1.6949
1,-2.198,0.214,-0.5306,-0.7219,1.0991,-1.6784,1.1373,-1.6635,2.0199
0,-0.4204,-0.7769,2.3084,0.3766,0.8639,1.6456,-1.6441,1.3157,-1.393
0,-0.1834,-0.2815,-0.994,0.697,-0.2827,-0.0164,-0.1872,0.3518,-0.8242
0,-0.3019,-0.5788,-0.1758,-0.7677,-0.3121,-0.6812,0.0777,-0.1739,1.0448
0,-0.0649,-0.2815,-0.6489,-0.905,-0.3709,-1.346,-0.3196,-0.3491,1.3698
0,0.1721,-1.4706,1.2734,-0.1727,0.0407,0.6484,-0.9157,0.5271,0.1509
0,0.1721,1.7005,2.6436,-0.2642,-1.3705,1.3132,-0.7832,-0.9625,0.3947
0,0.4091,0.4122,0.3664,-1.1796,-1.2529,-0.0164,-1.313,-0.4368,0.7198
0,0.1721,-1.4706,1.2734,-0.1727,0.0407,0.6484,-0.9157,0.5271,0.1509
0,-1.1314,0.6104,-0.5109,-0.4931,1.2755,-1.346,-0.6508,-1.313,1.2073
1,-0.0649,-0.5788,0.1003,-0.4015,-0.1357,-0.6812,-1.1143,-0.8749,1.1261
0,0.4091,0.4122,0.3664,-1.1796,-1.2529,-0.0164,-1.313,-0.4368,0.7198
0,1.8311,0.4122,1.0466,-0.7677,-1.8997,-0.0164,-1.1143,-1.313,1.0448
0,-0.0649,-0.0833,-0.3532,0.0104,-1.7233,0.316,1.0049,-0.0863,0.0697
0,1.3571,4.5744,-0.4715,0.1935,-0.6649,-0.0164,-0.8494,-0.9625,-0.6617
0,0.1721,1.7005,2.6436,-0.2642,-1.3705,1.3132,-0.7832,-0.9625,0.3947
0,0.1721,-1.4706,1.2734,-0.1727,0.0407,0.6484,-0.9157,0.5271,0.1509
1,-1.724,-0.5788,-1.0235,-0.0354,1.981,-0.6812,3.7863,1.2281,0.3947
0,1.8311,-0.5788,0.4946,-0.9965,-1.0765,0.316,-1.313,-1.313,-0.0116
0,0.6461,0.4122,1.0466,-0.4931,0.5111,0.6484,-0.5845,-0.3491,-0.0928
0,0.7646,-0.9751,-0.0377,0.1935,-0.8413,0.316,0.0777,0.5271,-0.0116
1,0.2906,1.8987,1.6578,-0.9965,-0.7825,0.316,-0.4521,-0.0863,1.2073
1,0.2906,1.8987,1.6578,-0.9965,-0.7825,0.316,-0.4521,-0.0863,1.2073
0,-1.2499,-0.876,0.8692,-0.1727,-0.1357,0.6484,0.2102,-0.6996,-1.068
0,-0.1834,-1.3715,-0.9447,-0.4473,-1.1941,-0.3488,1.2035,0.0013,0.3135
0,-0.0649,-0.3806,0.3763,-0.0354,0.8639,0.6484,-0.2534,0.089,-0.8242
0,0.0536,-0.2815,0.396,-0.1727,0.0407,0.6484,-0.2534,0.5271,-0.9054
1,-1.0129,-0.3806,-0.7672,-0.905,-0.2533,-1.346,-0.3859,0.089,0.6385
0,-0.0649,0.1149,-0.5701,0.3766,-0.5473,0.316,1.5347,0.7899,-0.0928
0,-0.6574,0.5113,2.131,-0.4015,1.2755,1.6456,0.4751,0.7023,-0.9054
0,-0.4204,-0.4797,-0.8461,-0.8592,0.4523,-1.0136,-1.1143,0.2642,0.6385
0,-0.6574,-0.0833,1.1452,-0.0811,1.3931,1.3132,-0.3196,-0.7873,-1.393
0,-0.6574,-0.7769,1.0663,-0.0354,1.3343,0.316,0.0777,-1.2254,0.2322
0,-0.7759,0.5113,2.0521,-0.4015,1.3343,1.6456,0.4088,0.7023,-0.9054
0,-0.6574,0.5113,2.131,-0.4015,1.2755,1.6456,0.4751,0.7023,-0.9054
0,0.4091,-0.6779,-1.0432,4.9537,0.6287,-0.3488,-1.5779,-0.5244,-1.068
0,-1.0129,-0.0833,1.6381,-0.0811,-1.1941,0.9808,-0.4521,0.3518,-0.1741
0,-1.3684,-1.5697,-0.1758,-0.5388,-0.8413,-0.3488,-0.6508,0.7023,-0.4991
0,0.0536,-0.3806,-0.0575,-0.8592,0.1583,-1.0136,0.0115,-1.313,1.5324
0,1.0016,-0.9751,-1.0235,-0.2184,0.3935,-1.0136,-0.5183,-0.4368,1.1261
0,0.2906,-1.0742,-1.0038,-1.0423,-0.1357,-1.0136,-0.5183,0.6147,0.9635
0,0.7646,0.5113,0.4552,3.6721,0.8051,0.9808,-1.3792,0.7023,-0.9054
0,-0.7759,-0.1824,-0.925,-0.31,6.0676,0.316,2.2631,0.3518,-0.7429
0,0.7646,0.5113,0.4552,3.6721,0.8051,0.9808,-1.3792,0.7023,-0.9054
1,-1.4869,-0.7769,0.7509,-0.1269,2.5102,0.316,-1.3792,-0.5244,-0.0928
0,0.8831,-1.0742,-0.3729,-0.1727,-0.5473,-0.0164,-0.6508,-0.1739,-0.8242
0,-1.2499,-1.2724,-0.0969,-0.4473,-1.6645,-0.6812,0.0777,-0.5244,1.1261
0,-0.6574,-0.2815,-0.925,-0.9965,0.0407,-1.6784,-0.0547,-0.7873,1.6136
0,0.0536,0.0158,-0.9841,-1.3627,-1.7233,-1.6784,-0.1872,-0.7873,2.345
0,0.4091,-0.0833,-0.1955,-0.905,-0.4885,-0.6812,-0.3859,3.0681,1.7761
0,-0.7759,-0.2815,0.2974,-0.0354,1.0991,0.6484,-0.121,-0.2615,-1.1492
0,1.9496,-0.876,-1.0432,-0.905,-0.7237,-0.6812,-1.909,0.089,-0.0116
0,-0.7759,-0.2815,0.12,0.0104,1.3343,0.316,0.0115,1.8414,-0.0928
0,-0.7759,-0.2815,0.12,0.0104,1.3343,0.316,0.0115,1.8414,-0.0928
1,-0.0649,0.0158,0.2383,-0.7219,-0.3121,-0.6812,-0.717,0.8776,1.6136
0,-0.7759,-0.2815,0.12,0.0104,1.3343,0.316,0.0115,1.8414,-0.0928
0,0.6461,-0.6779,1.1649,-0.3557,2.4514,1.3132,-1.5779,-0.0863,-1.2305
0,0.1721,-1.2724,1.7564,-0.0354,1.0991,1.3132,-0.0547,-0.612,-0.5804
0,0.6461,-0.6779,1.1649,-0.3557,2.4514,1.3132,-1.5779,-0.0863,-1.2305
0,0.5276,0.0158,-1.0235,-0.5846,-0.3709,-0.6812,-0.121,-0.5244,0.1509
0,-0.8944,-0.9751,-0.8067,-0.5846,-0.4297,-1.346,-0.1872,0.0013,1.5324
1,0.1721,2.4933,-0.0575,-0.7677,-1.7233,-1.0136,-0.717,0.089,1.6136
1,-0.0649,0.0158,0.2383,-0.7219,-0.3121,-0.6812,-0.717,0.8776,1.6136
1,-0.4204,0.8086,0.7509,-0.8135,-0.9001,-0.3488,-0.5845,-0.5244,1.2886
0,0.7646,-0.2815,-0.4518,-0.2184,3.5098,-0.6812,-1.7766,0.8776,0.6385
0,-0.1834,-0.3806,-0.6884,-0.31,0.7463,-1.0136,0.4088,-0.5244,1.2073
0,-0.3019,-0.2815,0.4157,-0.1727,-0.3709,0.316,0.6075,0.9652,-0.0928
1,-0.5389,-1.2724,-0.9644,-0.1727,-0.7237,-1.346,-0.5183,-0.2615,1.3698
0,-0.6574,0.0158,-0.6489,-0.31,-0.6649,-0.0164,-0.9157,-0.5244,-1.5555
0,-0.7759,-0.2815,0.2974,-0.0354,1.0991,0.6484,-0.121,-0.2615,-1.1492
0,0.2906,0.0158,-0.5701,-0.8135,-0.0181,-1.346,-1.5117,-1.4006,1.2886
0,-0.3019,0.7095,-0.294,-0.6304,-1.5469,-0.3488,0.8724,2.8053,1.2073
0,1.9496,-0.876,-1.0432,-0.905,-0.7237,-0.6812,-1.909,0.089,-0.0116
0,-0.7759,-0.2815,0.12,0.0104,1.3343,0.316,0.0115,1.8414,-0.0928
0,-1.0129,0.7095,-1.0235,-0.7677,-1.4881,-1.346,1.7996,-0.612,1.1261
1,-1.2499,0.3131,-0.3729,-0.9965,-0.4297,-1.6784,0.4088,0.2642,2.5887
0,-0.3019,-1.0742,-0.7475,-0.7219,-0.1357,-1.0136,0.2102,2.0167,0.6385
0,1.9496,-0.4797,0.6917,-0.4473,-0.6649,0.316,-1.1143,-0.612,-0.0116
1,-1.2499,0.3131,-0.3729,-0.9965,-0.4297,-1.6784,0.4088,0.2642,2.5887
0,-0.8944,-0.7769,0.6129,-0.2184,0.1583,0.316,-0.3196,-0.4368,-0.3366
0,-0.6574,0.9077,-0.9644,-0.9965,-1.3705,-1.6784,-1.6441,-0.8749,1.4511
1,-0.7759,0.8086,-0.6292,-0.6761,-0.9001,-1.346,-0.8494,-1.4006,1.2073
0,-0.3019,-1.0742,-0.7475,-0.7219,-0.1357,-1.0136,0.2102,2.0167,0.6385
0,-0.6574,0.0158,0.9481,-0.2642,1.5107,0.6484,-0.4521,0.1766,-0.8242
0,0.8831,-0.0833,-0.6292,-0.1269,-0.4297,-1.0136,-1.1143,0.3518,0.7198
1,0.1721,-0.2815,-0.8067,-0.0354,0.2759,-1.0136,-0.1872,-0.0863,1.1261
0,3.3716,-0.3806,-0.294,-0.6304,-1.8997,-0.0164,-2.2402,0.4395,-0.4179
0,3.3716,-0.3806,-0.294,-0.6304,-1.8997,-0.0164,-2.2402,0.4395,-0.4179
1,-0.0649,-1.4706,-0.9841,-0.5388,-0.9589,-1.0136,0.2764,0.9652,0.6385
0,-0.3019,4.9708,-0.9644,-0.0354,-0.3121,-1.0136,0.4088,-0.0863,0.9635
1,-2.0795,0.5113,0.0608,-1.0881,0.5111,-0.6812,1.1373,-0.8749,0.3947
1,-0.1834,0.6104,-0.8461,-0.5846,-0.0769,-1.6784,-1.4455,-0.0863,1.3698
1,-0.1834,-1.3715,-0.4123,-0.8135,1.2755,-0.6812,-1.8428,0.4395,0.1509
0,0.1721,-0.1824,0.8889,-0.3557,-0.6061,-0.0164,-0.5183,-1.313,0.3135
0,-0.4204,0.1149,0.12,-0.2642,-1.0177,-0.0164,-0.121,-0.9625,-0.2554
1,0.1721,-0.2815,-0.8067,-0.0354,0.2759,-1.0136,-0.1872,-0.0863,1.1261
0,0.8831,-0.6779,-0.7672,0.0562,-0.9001,-0.6812,-0.2534,-0.0863,0.476
0,1.0016,-0.1824,-0.7475,-0.0354,-0.5473,-1.0136,-1.2468,0.089,0.5572
0,0.8831,-0.0833,-0.6292,-0.1269,-0.4297,-1.0136,-1.1143,0.3518,0.7198
0,1.0016,-0.2815,-0.7672,0.0562,-0.2533,-0.3488,-0.7832,0.7023,0.0697
0,0.8831,0.7095,1.6381,0.0562,-0.1357,0.9808,-1.0481,0.3518,-0.1741
0,0.0536,0.214,-0.3729,0.3766,-0.2533,0.316,1.4022,0.7023,-0.0928
0,-0.1834,-0.3806,-0.8264,-0.5846,-0.9589,-1.346,-0.5845,1.1404,1.1261
1,-0.4204,-0.4797,-0.8855,-0.4473,0.3347,-1.346,0.0115,-0.5244,1.1261
0,0.8831,-0.4797,-0.9447,-0.1269,-0.6649,-0.3488,-0.4521,1.8414,-0.0928
0,-0.4204,-0.3806,2.1507,0.285,-0.7825,1.6456,-0.5183,-0.1739,-1.068
0,-0.6574,-1.0742,-0.4321,-0.2642,0.0995,-0.6812,0.3426,-0.5244,0.6385
0,-0.6574,-1.0742,-0.4321,-0.2642,0.0995,-0.6812,0.3426,-0.5244,0.6385
1,-0.1834,-0.6779,-0.7672,-0.5388,-0.0181,-1.0136,0.4088,0.089,0.3947
1,-0.4204,-0.4797,-0.8855,-0.4473,0.3347,-1.346,0.0115,-0.5244,1.1261
1,-1.1314,0.0158,-0.9841,-0.6761,0.6875,-2.0108,-0.717,1.3157,1.9387
0,-1.1314,-0.876,-1.1024,-0.8592,-1.8997,-1.346,-0.6508,-1.5759,0.2322
0,-0.7759,-0.2815,0.3171,0.1477,1.0403,0.6484,-0.1872,-0.1739,-1.1492
0,0.8831,-0.4797,-0.9447,-0.1269,-0.6649,-0.3488,-0.4521,1.8414,-0.0928
0,-1.4869,-0.9751,-0.925,-0.7219,-0.2533,-1.6784,1.0711,-1.0501,1.9387
0,-1.6054,-0.9751,-0.1758,-0.4015,-1.4881,-0.6812,1.7996,-0.4368,1.3698
0,-0.4204,-0.3806,2.1507,0.285,-0.7825,1.6456,-0.5183,-0.1739,-1.068
0,0.6461,-0.4797,0.4354,0.285,0.3347,0.316,-0.8494,-0.2615,-0.1741
1,0.4091,-1.0742,0.1003,0.6054,0.6875,-0.3488,-0.717,-0.2615,0.3947
0,0.8831,0.214,-0.8461,-0.1269,-1.4881,-0.3488,-0.121,1.4033,0.3947
0,-2.198,-0.3806,-0.8264,-0.31,-0.2533,-1.0136,3.3227,1.1404,0.9635
0,-0.8944,-0.6779,-0.9644,-0.31,0.0995,-1.346,0.0777,-0.5244,1.2073
0,-0.4204,0.5113,-0.7672,0.0562,-0.3121,-1.346,-0.121,-0.5244,1.7761
0,-0.6574,0.7095,2.2099,0.697,1.3931,1.6456,-0.5183,0.0013,-1.393
0,-0.6574,-1.0742,-0.4321,-0.2642,0.0995,-0.6812,0.3426,-0.5244,0.6385
0,-0.3019,-0.2815,-0.6884,-0.5388,0.1583,-1.346,0.0115,-0.7873,1.8574
0,-0.4204,-1.1733,-0.3138,-0.1269,0.5699,-0.6812,-0.0547,-0.4368,0.5572
0,-0.3019,1.1059,1.0861,0.5139,0.9227,1.6456,0.4751,0.1766,-1.3117
0,-1.4869,-0.876,-1.0827,-0.2642,0.9815,-1.346,2.0645,-0.8749,0.5572
0,-0.7759,-0.2815,-1.0038,0.2393,0.3935,-1.0136,0.2764,-0.7873,0.476
0,0.0536,-0.5788,0.0017,-0.1727,-0.0769,-0.3488,-0.9157,0.1766,0.2322
0,-0.7759,-0.876,-0.4123,-0.0354,-0.1357,0.9808,-0.0547,-0.612,-0.9867
0,-0.3019,1.1059,1.0861,0.5139,0.9227,1.6456,0.4751,0.1766,-1.3117
1,-1.1314,0.5113,0.3369,-0.3557,-1.5469,-1.0136,0.2102,-1.1378,1.7761
0,1.1201,-1.0742,-1.0038,-0.0354,-0.0181,-1.346,-0.1872,-0.7873,1.2073
0,-1.6054,-0.876,-1.0827,-0.2642,0.9815,-1.346,2.0645,-0.8749,0.5572
0,-0.7759,-0.4797,2.131,-0.31,0.0995,1.6456,0.2764,-0.5244,-1.393
0,-0.7759,-0.4797,2.131,-0.31,0.0995,1.6456,0.2764,-0.5244,-1.393
0,-0.7759,-0.4797,2.131,-0.31,0.0995,1.6456,0.2764,-0.5244,-1.393
0,0.4091,0.4122,0.4552,-0.3557,0.5699,0.6484,0.0777,-0.1739,-0.0928
0,-0.7759,-0.4797,2.131,-0.31,0.0995,1.6456,0.2764,-0.5244,-1.393
0,0.4091,0.4122,0.4552,-0.3557,0.5699,0.6484,0.0777,-0.1739,-0.0928
0,-1.2499,1.1059,0.2186,-0.8592,-1.3705,-1.0136,1.2698,-0.3491,2.8325
0,-0.7759,-0.4797,2.131,-0.31,0.0995,1.6456,0.2764,-0.5244,-1.393
0,0.8831,-0.2815,-0.3532,-0.4931,0.9227,-1.346,-1.0481,-0.5244,2.1012
0,-1.2499,0.1149,-0.5306,-0.7677,-0.3121,-1.346,0.4088,-0.612,1.4511
0,0.4091,1.205,-0.8264,-0.7219,0.2759,-1.0136,0.5413,-0.2615,1.6949
1,-0.0649,1.1059,0.1989,-1.1796,0.1583,-0.6812,-0.0547,-0.4368,1.2073
0,-0.8944,-1.0742,1.717,-0.5846,-0.4297,0.9808,-2.1077,-0.1739,-0.8242
1,-0.0649,1.1059,0.1989,-1.1796,0.1583,-0.6812,-0.0547,-0.4368,1.2073
1,0.2906,0.8086,-0.3138,-1.2254,0.2171,-1.346,-0.717,0.0013,1.7761
